lat,lon,emission,cluster,cluster_ordered
42.7,21.8,3233.64,2,1
49.5,1.7,4502.11,2,1
51.9,10.0,6040.56,4,2
53.2,23.0,2056.77,2,1
41.7,24.8,486.512,0,0
36.4,28.0,1481.38,0,0
56.4,9.1,15423.5,1,4
47.5,25.5,3240.0,2,1
57.7,19.0,136.404,0,0
41.4,20.9,5071.05,4,2
53.2,5.0,121.213,0,0
63.9,12.8,38.9725,0,0
43.5,7.1,9027.57,3,3
40.8,16.9,7067.92,4,2
43.0,6.2,145.266,0,0
44.9,9.4,7956.43,4,2
44.1,11.9,11411.1,3,3
59.4,5.2,10671.9,3,3
47.3,27.2,7815.11,4,2
61.3,5.1,698.762,0,0
59.6,22.1,3.77971,0,0
41.2,21.7,167.975,0,0
58.5,6.8,547.337,0,0
53.0,17.5,2569.27,2,1
45.2,23.5,1165.3,0,0
38.6,26.4,157.953,0,0
49.7,3.5,3948.98,2,1
52.0,-2.7,6716.66,4,2
38.8,-1.5,1217.48,0,0
37.4,-2.0,6685.27,4,2
47.9,19.4,4364.14,2,1
51.5,-1.2,10162.7,3,3
51.2,-2.8,4122.74,2,1
40.0,-4.3,9168.06,3,3
50.7,8.9,12179.2,3,3
67.4,22.6,306.786,0,0
42.1,20.3,2711.71,2,1
46.9,14.7,7112.4,4,2
58.1,27.2,1547.37,0,0
56.5,10.5,1123.02,0,0
38.8,-5.0,80.6019,0,0
42.1,9.3,607.614,0,0
53.1,-6.8,7133.29,4,2
57.9,29.2,3.58441,0,0
38.5,26.4,141.413,0,0
38.2,21.1,2.15279,0,0
58.6,28.9,24.7501,0,0
38.9,-6.1,2118.38,2,1
48.3,22.2,8029.92,4,2
43.9,12.1,9675.05,3,3
47.3,26.5,6227.3,4,2
56.9,-5.4,15.975,0,0
62.1,29.5,181.363,0,0
50.8,28.9,2802.76,2,1
51.9,-2.2,9043.64,3,3
49.3,28.3,3055.28,2,1
53.2,30.2,484.381,0,0
52.3,30.0,758.035,0,0
54.5,16.7,2165.3,2,1
46.5,29.1,5427.66,4,2
46.9,-0.3,12664.5,3,3
65.2,29.4,261.098,0,0
60.8,25.8,2736.67,2,1
47.6,10.8,4578.12,2,1
68.0,15.6,675.241,0,0
43.3,-2.6,2796.55,2,1
51.4,-3.2,9663.66,3,3
50.5,18.7,5166.72,4,2
35.2,10.5,2031.08,2,1
37.5,28.6,4461.5,2,1
48.4,16.8,8690.67,3,3
53.8,19.8,2189.31,2,1
56.9,12.6,2267.22,2,1
36.7,2.8,103.643,0,0
42.4,-9.4,0.861184,0,0
49.0,-0.4,12899.4,3,3
34.1,-4.5,1694.21,0,0
57.3,14.8,2254.87,2,1
56.4,-4.1,29.991,0,0
47.9,17.2,9061.51,3,3
62.1,24.7,2538.24,2,1
64.1,18.2,76.7208,0,0
58.9,11.2,7642.14,4,2
38.4,-3.8,29.5601,0,0
43.8,11.9,6695.71,4,2
61.7,27.8,291.656,0,0
38.8,-7.3,3404.01,2,1
46.6,21.6,6108.36,4,2
34.5,-2.5,1441.13,0,0
61.3,16.1,2684.88,2,1
62.7,28.1,312.347,0,0
45.9,24.6,2821.82,2,1
61.1,15.8,1152.26,0,0
49.2,2.5,18082.4,1,4
52.5,1.3,8634.84,4,2
57.1,14.9,191.16,0,0
52.5,21.2,4071.62,2,1
39.7,29.2,4483.42,2,1
43.6,16.7,19284.7,1,4
47.1,20.4,12586.3,3,3
47.9,27.6,10497.4,3,3
49.5,13.5,12288.6,3,3
53.0,-8.3,1221.77,0,0
65.3,26.1,50.4457,0,0
57.4,-6.6,867.331,0,0
69.3,16.0,828.088,0,0
53.0,13.0,2690.48,2,1
39.9,20.6,1156.82,0,0
35.5,-6.1,519.309,0,0
48.7,25.5,2652.32,2,1
45.7,23.6,6747.58,4,2
45.1,18.7,4275.39,2,1
50.1,18.2,13808.4,1,4
58.6,30.3,177.55,0,0
58.4,25.8,448.023,0,0
48.5,30.6,1994.68,2,1
67.8,24.6,309.465,0,0
48.5,28.1,3212.81,2,1
52.1,28.8,785.572,0,0
47.5,28.0,8545.64,4,2
47.9,14.3,8555.66,4,2
44.9,26.8,9111.82,3,3
49.2,12.4,3712.76,2,1
60.1,6.3,512.58,0,0
47.8,24.7,102.763,0,0
50.0,29.7,1507.69,0,0
56.4,23.8,3991.03,2,1
68.5,28.7,1.11058,0,0
61.2,13.2,295.443,0,0
56.7,27.0,2110.83,2,1
59.5,7.2,15.128,0,0
41.2,25.4,1041.33,0,0
39.5,21.6,6612.71,4,2
44.3,18.3,893.675,0,0
45.5,4.6,18750.8,1,4
58.5,28.7,31.255,0,0
43.0,20.9,436.953,0,0
57.7,9.0,3.08232,0,0
43.3,19.8,2031.52,2,1
41.9,19.7,1500.05,0,0
60.2,23.9,904.488,0,0
34.5,9.6,247.47,0,0
51.6,30.1,703.044,0,0
63.4,27.9,1346.48,0,0
62.4,21.7,7286.53,4,2
53.1,11.2,5592.97,4,2
60.7,15.5,442.442,0,0
45.3,12.3,1819.66,0,0
43.8,15.7,3137.02,2,1
57.5,30.6,60.7531,0,0
46.9,24.5,4924.36,4,2
57.1,12.6,1208.68,0,0
43.7,-5.4,0.570697,0,0
40.9,-5.4,2948.9,2,1
35.5,26.5,0.412947,0,0
54.1,25.7,1438.71,0,0
43.5,19.9,2462.29,2,1
62.9,25.4,237.351,0,0
41.7,26.2,9223.06,3,3
65.8,17.7,92.3029,0,0
45.0,1.6,4356.74,2,1
51.2,26.8,1555.29,0,0
65.9,21.6,689.307,0,0
54.0,-7.9,530.271,0,0
47.3,16.3,3744.03,2,1
52.2,-1.8,8251.94,4,2
52.2,4.4,9986.4,3,3
58.7,8.1,19.698,0,0
40.2,16.7,8059.55,4,2
53.3,-8.9,1204.26,0,0
43.4,23.3,4206.68,2,1
47.0,-1.5,15471.8,1,4
58.7,26.7,1782.28,0,0
59.8,15.1,545.0,0,0
44.5,2.2,12044.7,3,3
63.3,10.8,149.85,0,0
41.9,-7.8,1257.32,0,0
42.7,19.9,129.626,0,0
43.7,16.3,3687.55,2,1
44.3,16.0,853.348,0,0
63.8,29.8,224.919,0,0
49.1,14.9,6743.38,4,2
54.5,28.0,107.33,0,0
43.5,-0.4,3488.1,2,1
40.7,-8.7,7504.32,4,2
45.0,28.4,5760.58,4,2
50.8,-3.3,3010.88,2,1
34.1,-8.5,0.554382,0,0
35.9,-4.9,0.361427,0,0
45.9,19.9,8230.47,4,2
64.9,21.3,364.84,0,0
49.6,22.0,9363.64,3,3
40.8,8.4,3008.95,2,1
53.8,29.0,1507.62,0,0
35.2,0.9,357.299,0,0
54.7,20.0,513.253,0,0
40.5,26.4,0.0180839,0,0
41.6,0.9,9166.59,3,3
52.1,-0.7,4954.67,4,2
44.3,22.3,4885.62,4,2
51.6,27.9,1204.11,0,0
45.0,12.8,0.411977,0,0
65.8,28.8,366.356,0,0
49.2,27.7,1432.52,0,0
49.7,7.9,8826.97,3,3
51.9,13.5,3360.04,2,1
42.9,13.4,7343.13,4,2
41.5,26.1,6076.12,4,2
36.5,-4.1,1.30532,0,0
52.6,-9.1,387.764,0,0
40.9,26.9,5464.85,4,2
60.0,8.2,92.9338,0,0
43.1,26.5,6184.71,4,2
49.6,30.5,2384.45,2,1
65.8,20.5,1823.66,2,1
63.1,23.9,196.468,0,0
57.3,12.5,1823.92,2,1
70.6,22.2,20.5731,0,0
60.8,16.5,330.212,0,0
45.4,-1.0,980.62,0,0
42.6,-7.1,646.188,0,0
41.9,-4.0,942.181,0,0
45.4,13.5,9240.7,3,3
42.7,12.6,15055.1,1,4
44.4,18.4,12387.9,3,3
36.5,9.8,1316.06,0,0
57.1,13.3,3931.26,2,1
47.8,-4.1,12757.8,3,3
47.5,-1.5,3687.5,2,1
38.4,15.8,2442.94,2,1
52.2,-3.8,154.62,0,0
50.7,14.2,19655.8,1,4
35.7,6.1,8.37866,0,0
52.0,-9.8,327.935,0,0
53.2,5.5,5104.92,4,2
49.6,21.3,2720.57,2,1
63.1,14.8,364.116,0,0
53.5,27.4,1914.32,2,1
45.9,13.8,1253.5,0,0
55.4,-3.7,2146.56,2,1
47.7,5.5,2162.34,2,1
48.3,1.9,8807.41,3,3
48.1,0.9,4260.36,2,1
59.6,11.3,2736.67,2,1
63.6,12.1,337.013,0,0
38.7,-0.6,5028.15,4,2
65.2,30.5,1.7452,0,0
51.3,29.5,21.5341,0,0
62.0,26.0,1750.66,0,0
68.3,15.1,84.6027,0,0
41.5,15.7,3265.46,2,1
57.8,-5.0,7.33113,0,0
57.5,-3.8,774.347,0,0
53.0,31.0,0.0075319,0,0
49.1,13.8,10484.5,3,3
41.7,20.5,1459.04,0,0
63.9,27.7,26.5866,0,0
69.4,18.6,212.825,0,0
52.5,12.9,12805.8,3,3
63.5,8.6,492.87,0,0
44.3,23.1,7196.15,4,2
36.7,-6.6,1.74136,0,0
65.9,22.7,278.579,0,0
37.3,-1.9,1947.13,2,1
37.8,24.0,3436.94,2,1
52.1,17.0,5101.54,4,2
37.7,-5.9,720.181,0,0
50.8,16.8,7892.76,4,2
54.9,29.6,400.804,0,0
61.5,15.1,12.3071,0,0
70.0,22.0,345.844,0,0
67.8,19.0,75.1846,0,0
38.5,1.0,0.532481,0,0
40.8,29.6,3728.57,2,1
45.6,3.3,3505.59,2,1
52.7,-4.7,11.9964,0,0
39.2,27.4,1846.61,2,1
44.0,19.0,45.3976,0,0
40.3,-2.5,875.439,0,0
64.8,19.4,142.252,0,0
55.6,25.3,2684.63,2,1
35.4,24.0,8895.17,3,3
43.3,-1.3,5046.79,4,2
42.7,-5.2,1775.63,0,0
40.6,9.1,311.742,0,0
41.3,27.8,8143.78,4,2
55.1,27.8,682.959,0,0
36.5,8.6,1178.88,0,0
36.6,6.3,23.4835,0,0
70.9,24.8,7.50109,0,0
42.6,1.1,988.102,0,0
66.8,21.6,2.05119,0,0
56.3,14.0,5815.33,4,2
50.5,29.5,642.963,0,0
53.6,22.9,588.49,0,0
40.8,21.1,1355.74,0,0
45.7,23.1,4897.1,4,2
36.8,-3.4,1435.41,0,0
49.7,13.7,10014.7,3,3
38.7,-5.3,5051.49,4,2
41.1,21.0,1333.97,0,0
56.1,25.4,133.552,0,0
43.9,26.4,6561.85,4,2
43.8,18.5,4826.07,2,1
48.4,21.5,3435.76,2,1
62.2,27.3,328.364,0,0
53.8,7.9,0.582922,0,0
45.6,2.1,1253.75,0,0
57.8,28.0,20.9503,0,0
48.7,-4.0,3970.22,2,1
56.6,10.0,6771.54,4,2
43.4,1.8,4256.23,2,1
64.7,13.7,112.742,0,0
46.2,20.3,8211.32,4,2
37.6,-8.1,1218.67,0,0
39.0,21.8,762.049,0,0
56.0,-4.2,453.76,0,0
43.5,-7.0,5245.11,4,2
46.4,22.9,3934.57,2,1
56.4,19.0,2.25283,0,0
42.1,-1.9,1302.94,0,0
54.6,8.5,5602.51,4,2
56.1,8.4,3542.05,2,1
63.4,17.3,5.12796,0,0
42.4,-4.6,595.741,0,0
39.9,-8.2,2717.86,2,1
47.0,14.2,1657.35,0,0
50.4,9.4,5323.08,4,2
62.8,25.2,595.99,0,0
53.3,-1.4,14256.7,1,4
63.2,19.1,54.3564,0,0
70.6,22.7,21.992,0,0
64.4,27.4,15.4327,0,0
37.5,27.4,4066.55,2,1
67.1,15.5,127.695,0,0
50.3,22.2,4512.79,2,1
41.0,29.3,5515.32,4,2
63.9,23.5,748.807,0,0
51.3,23.2,1731.15,0,0
55.9,26.7,3254.65,2,1
54.8,19.9,395.275,0,0
39.9,30.1,1591.83,0,0
59.2,26.6,584.194,0,0
40.7,19.9,11150.0,3,3
64.5,27.2,41.633,0,0
59.7,28.3,0.0115791,0,0
58.7,15.5,2755.28,2,1
62.6,23.8,2555.55,2,1
36.3,-2.6,1.04082,0,0
66.6,23.8,1412.22,0,0
49.6,23.9,3664.12,2,1
52.0,4.9,13321.8,3,3
58.3,13.3,1327.08,0,0
34.2,8.3,58.1612,0,0
52.0,19.1,9571.57,3,3
52.7,18.3,4682.66,2,1
48.6,28.2,4788.66,2,1
35.2,7.0,0.339138,0,0
51.3,19.5,5441.32,4,2
54.6,23.3,3533.61,2,1
53.1,20.0,4538.28,2,1
34.9,10.0,120.884,0,0
60.0,28.8,0.0128903,0,0
54.6,21.8,2147.65,2,1
52.0,25.7,471.77,0,0
41.8,2.9,3394.05,2,1
48.0,30.7,2683.92,2,1
45.8,11.1,1592.05,0,0
39.1,18.6,0.389703,0,0
56.0,21.6,2172.47,2,1
60.4,14.3,51.1162,0,0
52.4,-2.6,2220.42,2,1
38.0,-7.1,91.9372,0,0
35.8,22.8,0.217435,0,0
57.5,15.8,4949.59,4,2
46.1,28.7,11665.0,3,3
48.6,-1.1,3839.54,2,1
43.9,21.8,175.738,0,0
51.0,11.7,6570.55,4,2
51.0,0.7,3020.24,2,1
37.1,-2.8,4315.55,2,1
43.8,26.3,5974.16,4,2
59.2,12.9,421.221,0,0
38.9,-8.8,3960.8,2,1
38.0,-3.0,2.77927,0,0
67.0,30.2,1.11058,0,0
47.1,4.7,2392.58,2,1
54.6,30.1,1424.09,0,0
43.1,-5.0,387.65,0,0
58.8,10.6,27.4559,0,0
38.7,24.4,0.796666,0,0
64.1,17.4,1346.45,0,0
46.6,17.1,3908.76,2,1
42.7,1.1,303.565,0,0
35.9,0.5,60.9838,0,0
66.1,14.0,7.8036,0,0
35.7,6.8,4.76089,0,0
38.0,13.8,890.432,0,0
47.9,24.2,268.222,0,0
56.0,18.3,3.81684,0,0
60.6,30.6,2.22117,0,0
59.4,15.5,4061.84,2,1
37.7,31.0,2610.14,2,1
49.9,23.4,7069.88,4,2
53.5,22.2,6056.96,4,2
49.7,21.6,18029.5,1,4
37.4,30.4,4400.52,2,1
61.2,22.6,4203.75,2,1
55.9,10.1,10056.3,3,3
46.8,6.2,4714.78,2,1
57.7,-4.3,819.958,0,0
55.3,11.4,6767.33,4,2
45.0,28.7,6246.13,4,2
53.0,-6.8,1316.65,0,0
45.2,24.1,817.409,0,0
35.4,24.6,1006.31,0,0
48.3,-2.2,5237.58,4,2
43.9,11.1,13519.9,3,3
62.5,22.6,2112.82,2,1
42.2,-7.6,534.657,0,0
50.3,23.9,3147.38,2,1
42.8,12.9,3088.6,2,1
54.7,14.4,14.282,0,0
58.5,6.0,760.102,0,0
62.4,25.8,1294.54,0,0
43.6,-7.2,0.457189,0,0
68.4,15.0,10.6413,0,0
49.9,2.2,19547.3,1,4
45.7,22.0,4608.57,2,1
58.2,27.2,494.958,0,0
63.2,10.8,236.79,0,0
38.7,20.6,2651.84,2,1
52.2,16.7,5244.05,4,2
49.7,7.7,6905.17,4,2
48.3,19.0,4664.71,2,1
55.1,-2.9,1055.49,0,0
63.4,19.7,82.5262,0,0
52.9,5.8,8382.76,4,2
56.7,27.1,789.525,0,0
50.2,9.6,4769.02,2,1
58.1,29.3,73.2053,0,0
51.9,25.8,628.668,0,0
35.3,-8.1,1.20282,0,0
51.7,21.0,3228.42,2,1
45.6,21.1,10423.4,3,3
42.2,19.1,2631.64,2,1
46.4,25.0,2148.22,2,1
41.4,22.4,628.827,0,0
39.9,20.7,821.052,0,0
36.7,10.7,8050.21,4,2
50.1,10.0,16485.6,1,4
52.4,-3.9,475.133,0,0
50.7,25.0,2947.17,2,1
50.8,25.6,779.432,0,0
60.3,25.7,10630.8,3,3
56.6,8.8,7103.85,4,2
43.6,14.4,0.395644,0,0
50.3,4.5,15911.1,1,4
57.3,19.7,1.94867,0,0
53.4,-9.4,885.704,0,0
63.7,16.6,549.574,0,0
51.5,12.4,5310.7,4,2
59.3,6.5,92.9338,0,0
60.7,11.7,899.121,0,0
52.3,6.9,8084.59,4,2
39.8,-4.8,835.682,0,0
52.6,-9.0,963.427,0,0
43.1,11.2,1317.42,0,0
53.9,14.5,1381.82,0,0
55.2,-2.4,163.961,0,0
58.8,26.1,177.659,0,0
51.8,-10.4,408.309,0,0
35.9,2.0,60.7529,0,0
40.3,16.2,3265.51,2,1
46.9,-1.1,12168.5,3,3
36.2,30.1,270.794,0,0
51.7,0.7,5951.08,4,2
41.7,2.6,10218.6,3,3
63.8,11.9,192.81,0,0
65.5,18.3,77.5952,0,0
61.7,9.2,807.688,0,0
40.1,-7.0,248.709,0,0
46.1,20.7,14522.1,1,4
41.6,-6.2,554.213,0,0
38.8,26.3,0.314519,0,0
52.8,15.3,838.449,0,0
45.5,3.8,1529.88,0,0
59.8,31.0,1289.94,0,0
62.5,9.6,2802.4,2,1
62.3,10.8,690.293,0,0
48.2,26.5,5764.25,4,2
54.7,-4.0,35.9892,0,0
34.6,4.4,9.71792,0,0
36.5,2.4,127.254,0,0
69.4,25.0,295.795,0,0
41.7,14.7,3562.03,2,1
58.3,16.2,909.565,0,0
57.4,12.3,868.104,0,0
49.4,23.5,3270.27,2,1
48.6,10.9,10220.2,3,3
39.8,16.5,3335.49,2,1
56.8,15.9,411.22,0,0
39.8,30.0,5339.59,4,2
50.7,20.9,1271.06,0,0
67.2,22.6,418.309,0,0
55.3,-7.4,356.928,0,0
63.6,8.5,133.837,0,0
59.4,30.7,70.1254,0,0
44.0,25.6,7500.0,4,2
52.0,17.3,6514.0,4,2
48.8,26.5,4687.67,2,1
59.7,13.3,602.744,0,0
44.7,2.3,1536.6,0,0
65.3,28.7,96.543,0,0
66.3,23.6,12489.4,3,3
53.8,20.1,2134.91,2,1
58.0,-4.6,32.6569,0,0
41.0,26.4,11998.3,3,3
64.1,16.2,533.513,0,0
51.5,27.9,166.976,0,0
54.4,12.1,13.4969,0,0
35.8,10.5,11864.9,3,3
42.5,14.1,8513.17,4,2
41.4,26.4,3232.72,2,1
63.9,24.7,2620.83,2,1
43.1,14.5,0.541021,0,0
46.9,25.6,1753.84,0,0
38.4,-3.1,145.994,0,0
49.5,3.7,7985.61,4,2
47.7,7.0,13596.9,3,3
40.3,27.0,7778.04,4,2
54.6,26.5,1212.63,0,0
45.6,26.7,2491.21,2,1
44.0,21.0,6537.92,4,2
47.8,-1.5,5139.21,4,2
58.8,9.1,408.258,0,0
63.6,17.1,213.745,0,0
67.2,28.5,49.9839,0,0
53.9,30.1,1713.96,0,0
39.4,8.9,12593.1,3,3
47.5,4.2,2695.43,2,1
52.1,11.4,12835.8,3,3
37.1,-0.3,0.361884,0,0
51.1,8.7,4505.79,2,1
46.2,11.8,710.543,0,0
67.2,27.3,50.088,0,0
57.4,-5.0,14.6623,0,0
63.9,23.9,6817.68,4,2
50.5,11.3,5436.08,4,2
45.5,0.2,4450.96,2,1
39.4,3.4,0.816842,0,0
36.4,-2.4,1.47159,0,0
43.5,12.2,5624.38,4,2
63.6,16.2,99.5033,0,0
56.2,18.6,13.5782,0,0
50.9,18.7,10186.8,3,3
48.8,24.3,294.16,0,0
51.9,-4.5,1175.99,0,0
37.3,22.8,472.827,0,0
46.6,1.7,3297.75,2,1
47.8,4.7,1461.96,0,0
49.8,4.8,5117.26,4,2
50.8,27.3,1663.47,0,0
43.8,11.4,4614.98,2,1
45.0,18.6,11559.3,3,3
50.4,5.5,10563.7,3,3
63.6,10.0,736.876,0,0
52.3,16.2,4839.85,4,2
69.4,30.9,91.0564,0,0
59.2,11.9,238.619,0,0
41.5,-1.5,1684.0,0,0
55.1,28.5,682.524,0,0
64.7,30.7,5.07695,0,0
38.8,21.1,2828.43,2,1
44.4,7.2,1539.62,0,0
60.2,21.9,69.0808,0,0
50.7,29.7,38.6013,0,0
52.4,17.4,4568.87,2,1
66.2,29.6,14.4525,0,0
60.4,6.3,383.559,0,0
56.2,8.1,1359.22,0,0
60.3,22.6,4661.0,2,1
48.1,15.8,14317.5,1,4
42.3,0.8,1165.54,0,0
46.0,5.2,4918.17,4,2
54.1,-1.9,487.535,0,0
59.0,26.1,1385.3,0,0
63.5,25.3,461.523,0,0
52.4,20.3,4907.83,4,2
46.8,21.1,4486.35,2,1
51.0,18.7,4814.47,2,1
47.8,3.0,3971.01,2,1
45.5,6.8,1781.18,0,0
44.3,18.8,1695.75,0,0
46.8,12.2,1889.81,2,1
54.0,11.6,6552.99,4,2
49.3,6.4,4954.72,4,2
60.5,15.7,10774.0,3,3
46.9,21.0,10370.8,3,3
52.7,-0.6,3872.32,2,1
36.0,0.2,46.2587,0,0
70.7,22.6,3.54709,0,0
60.9,6.3,277.382,0,0
54.1,-7.7,668.564,0,0
63.2,20.6,25.044,0,0
35.0,5.8,11.6159,0,0
45.8,4.5,11244.9,3,3
37.5,25.0,133.265,0,0
51.9,1.4,18.3872,0,0
58.9,26.3,1056.63,0,0
43.4,14.0,1.02645,0,0
35.8,-3.5,0.579205,0,0
46.2,5.9,9869.49,3,3
35.8,2.2,117.939,0,0
55.5,29.6,121.99,0,0
61.0,14.7,17.4351,0,0
48.2,26.9,8589.32,4,2
39.0,30.3,4984.9,4,2
51.9,-4.9,962.327,0,0
53.9,16.0,3704.61,2,1
48.8,4.8,1491.91,0,0
48.5,20.8,2056.49,2,1
61.8,7.0,22.3117,0,0
61.2,5.3,1845.44,2,1
44.8,23.2,9577.39,3,3
45.6,0.3,6157.23,4,2
47.0,13.1,2551.5,2,1
38.3,21.2,1086.17,0,0
61.5,25.3,49.6135,0,0
43.8,4.5,13500.0,3,3
38.4,22.9,8899.56,3,3
53.1,20.6,3208.18,2,1
42.3,22.1,845.328,0,0
54.1,-1.3,2863.68,2,1
57.3,26.1,3194.63,2,1
62.6,24.9,310.746,0,0
46.1,11.7,3569.06,2,1
47.1,16.8,7068.0,4,2
50.7,18.5,4123.8,2,1
50.9,22.5,3263.36,2,1
55.5,8.9,6366.04,4,2
41.6,21.5,1456.95,0,0
36.4,-1.5,0.58011,0,0
52.7,27.7,5517.47,4,2
52.0,13.0,2628.2,2,1
50.4,19.8,5606.12,4,2
46.2,24.2,4787.44,2,1
